-8.127394600290571702e+01,-1.082019059560333858e+02
-8.150462077242836756e+01,-1.053197364952102646e+02
-8.350288727006785905e+01,-1.061194586073401638e+02
-8.058283126667018337e+01,-1.082781876370231373e+02
-7.904271211845704670e+01,-1.068747044384548417e+02
-8.234139153537785205e+01,-1.075852991458458092e+02
-8.207422108765599944e+01,-1.046179698269369993e+02
-8.386976302230067404e+01,-1.085514547044009817e+02
-8.317656614397418480e+01,-1.089643507036733183e+02
-8.076598486815942124e+01,-1.047984313985021174e+02
-8.159842544111873508e+01,-1.092781226992614450e+02
-8.171327696958482534e+01,-1.042154407878273048e+02
-8.001407171102455607e+01,-1.072779941920764344e+02
-8.100734010517260231e+01,-1.088517328302269362e+02
-8.202256823516712814e+01,-1.107658518496500335e+02
-8.411086463389260359e+01,-1.057706471205741252e+02
-8.156505050898383047e+01,-1.065395484133119055e+02
-8.328482375872745536e+01,-1.055449978661272041e+02
-8.134276667077115519e+01,-1.051666307967094411e+02
-8.192089314259841615e+01,-1.068290973579946979e+02
-8.389065258905799283e+01,-1.091508449585966787e+02
-8.727201490843476961e+01,-8.793393565906862364e+01
-8.267058823752198293e+01,-8.810152122561409271e+01
-8.566832151328149791e+01,-9.481217672196883939e+01
-8.587302733252182918e+01,-9.019941223663724372e+01
-8.344154096319752512e+01,-8.437104258161581072e+01
-8.550118219413258203e+01,-9.101985440844137543e+01
-8.497628179506054380e+01,-8.750978517989845784e+01
-7.784483589826037075e+01,-8.746118469411544538e+01
-8.024049931046671702e+01,-9.150757756375527663e+01
-8.460268157596554772e+01,-8.559550589318244818e+01
-8.646781720461665088e+01,-8.902532942241639091e+01
-8.550063570415882452e+01,-8.730922079370350275e+01
-8.534969857012471550e+01,-8.981791150448636074e+01
-8.496744758335117353e+01,-8.684472163907473430e+01
-8.520088966627768912e+01,-9.181749188204486245e+01
-8.455989863466743373e+01,-8.799624032924093342e+01
-8.386558943438143388e+01,-9.241471560207426705e+01
-8.074337654570963707e+01,-1.039417385000504481e+02
-8.285332589997652519e+01,-1.109339347909004516e+02
-8.156218378301703353e+01,-1.087636438845836295e+02
-8.252236496438234781e+01,-1.071202581444559456e+02
-8.140340048312137355e+01,-1.060474051193302074e+02
-8.107234668678276535e+01,-1.075355101904271606e+02
-8.037288073998240634e+01,-1.068807043778013650e+02
-8.075261760937307542e+01,-1.065768664127185019e+02
-8.167748059159956142e+01,-1.094200030790423739e+02
-8.145219608600487504e+01,-1.053326817696493976e+02
-8.216702492266816193e+01,-1.064300964131497125e+02
-8.184853772741300304e+01,-1.075109393505562991e+02
-8.219421792359285917e+01,-1.057023946971788462e+02
-8.203337230566788207e+01,-1.069964999435440802e+02
-7.873470511784807968e+01,-1.066266637792226391e+02
-8.314566467941514816e+01,-1.064019210651251939e+02
-8.156958991250252211e+01,-1.090451855667553929e+02
-8.266057784140080855e+01,-1.067083595615295337e+02
-7.894963951335375896e+01,-1.051906438260973715e+02
-8.166160041492496191e+01,-1.052056291843236977e+02
-8.333533531060517419e+01,-1.061354990795422992e+02
-8.075128666870079996e+01,-1.080795717280746828e+02
-7.919583395652013280e+01,-1.051377432321228724e+02
-8.047739612783306029e+01,-1.065154796259282222e+02
-7.848144050608851785e+01,-1.072412028858673239e+02
-8.083452907095285411e+01,-1.072124958028671387e+02
-8.088058483334015136e+01,-1.076854822445382354e+02
-8.186020378216794313e+01,-1.067288696103014871e+02
-8.232454348781323006e+01,-1.088090216855667194e+02
-8.156984230926849477e+01,-1.068433184302252243e+02
-8.174345617576082645e+01,-1.080854152743653742e+02
-8.322609404262597366e+01,-1.058278003375892098e+02
-8.204642891202587407e+01,-1.058614002603065387e+02
-8.300141476546332342e+01,-1.095298550708509282e+02
-8.444108614948284242e+01,-8.787110346765921065e+01
-8.598227944807446477e+01,-8.705239296547665617e+01
-8.450725171018268611e+01,-9.251603833190881687e+01
-8.357750982230267311e+01,-8.945277478510406866e+01
-8.680389518946451233e+01,-9.327539251477766413e+01
-8.535011150723093465e+01,-8.411612160661313453e+01
-8.533980832138071548e+01,-8.280835096922989180e+01
-8.408133972640870013e+01,-9.174925165189526410e+01
-8.495138939965868019e+01,-9.235764974207251043e+01
-8.373603899420501762e+01,-9.519783493305158117e+01
-8.495666811793731199e+01,-8.927918115502953356e+01
-8.442020028769036344e+01,-9.472152404043947627e+01
-7.647258753240491558e+01,-8.937901663646570682e+01
-8.542348960115030820e+01,-9.125245365255260310e+01
-8.549435937784465978e+01,-9.028489780432768441e+01
-8.572190443640799629e+01,-8.835617382684158372e+01
-8.638581086713315926e+01,-9.153564450028321176e+01
-8.498541385122989311e+01,-8.680507341693255796e+01
-8.495809610043417592e+01,-9.056040209774667460e+01
-8.615033725825499289e+01,-8.578320947455414114e+01
-8.396757101316192973e+01,-8.909833568261917947e+01
-8.560570704169325040e+01,-8.625963104733723696e+01
-8.294010942164725009e+01,-8.886642731543339835e+01
-8.572510967495976786e+01,-9.335757588185128952e+01
-7.854319412543830481e+01,-8.541670014294329860e+01
-8.545305580829743519e+01,-8.825456241535547974e+01
-8.439468456287610820e+01,-9.342151887001986665e+01
-8.499528574267949921e+01,-9.637439744209224557e+01
-8.296509529912700032e+01,-9.426558278995680951e+01
-8.537570675296126410e+01,-8.739982875867943335e+01
-8.625569351092991610e+01,-8.991743686572898753e+01
-8.325684211610617069e+01,-9.513211088868006016e+01
-8.267099524389033149e+01,-9.147385808826308562e+01
-8.427958851319687028e+01,-9.037333023024102374e+01
-8.447012906683904987e+01,-8.733134239389879383e+01
-8.630049166685444106e+01,-8.763668219906962520e+01
-8.255762945394232588e+01,-8.893956595835011569e+01
-8.684681454981685533e+01,-8.500931016692373987e+01
-8.524725784399716133e+01,-9.024956901457466074e+01
-8.474646743447436847e+01,-9.050198204454893869e+01
-8.552382696964566833e+01,-9.593881386801857047e+01
-8.325489078867218495e+01,-9.327959935198968822e+01
-8.429597289872232579e+01,-8.976304374755382298e+01
-8.564898111396968261e+01,-9.277171324410160480e+01
-8.527655615008998780e+01,-8.882348881064130808e+01
-8.502462748383601365e+01,-9.677587756318067136e+01
-8.434526166985600071e+01,-9.053382286268796975e+01
-8.408990937504420060e+01,-8.786071204060706918e+01
-8.563925296220297412e+01,-9.355182415910203986e+01
-8.411211272014890028e+01,-9.241311522716051741e+01
-8.507941077115323480e+01,-8.928034525959132850e+01
-7.996794827147337514e+01,-9.091322501577867854e+01
-8.613585434044192368e+01,-8.813020060745124340e+01
-8.563566565020973087e+01,-9.093127294533623228e+01
-8.410575467199912225e+01,-9.819856623040300292e+01
-8.488359501502225157e+01,-8.850140141977652775e+01
-8.465930550438270075e+01,-9.411909203732439266e+01
-8.054121225602268908e+01,-8.776054876589283538e+01
-8.270745092745464433e+01,-9.632204043026342788e+01
-8.438110182576926377e+01,-8.932922231180342010e+01
-8.533879700459743844e+01,-8.847088193484812280e+01
-8.541265233901182796e+01,-9.500407506650732614e+01
-8.509215060891746418e+01,-9.025039321045595386e+01
-8.362242764942678264e+01,-9.236436122662411208e+01
-8.463817470332685389e+01,-8.616786530508257158e+01
-8.402601536327908605e+01,-9.113906472563554928e+01
-8.399170014180616306e+01,-9.130248242698236538e+01
-8.634484365069458534e+01,-8.431959813632711587e+01
-8.510683961430218858e+01,-9.093012386042201456e+01
-8.337274342979227981e+01,-8.813629424244601296e+01
-8.392205917045087915e+01,-8.973244543165478149e+01
-8.461096666674217204e+01,-8.746306224056122858e+01
-8.480918689394127341e+01,-8.660880027278609816e+01
-8.587805265901248220e+01,-8.710091416414375942e+01
-8.556212705800659535e+01,-8.964195599233428879e+01
-8.461741685112376388e+01,-8.908600972790189587e+01
-8.725952379391743818e+01,-9.150810825176129981e+01
-8.646280718582700331e+01,-8.626195478228187596e+01
-8.475077533604877544e+01,-9.096976573936036914e+01
-8.721296764427967219e+01,-9.602386538074252087e+01
-8.419269831250963421e+01,-9.011440853894944780e+01
-8.452882078788204012e+01,-9.027380420698000307e+01
-8.470217457122004134e+01,-9.703057657737738850e+01
-8.641053800926469819e+01,-9.191119633357149610e+01
-8.366934959318464848e+01,-8.756263004368922509e+01
-8.191275190838177878e+01,-8.616044097655492351e+01
-8.570681450416481084e+01,-8.959453215085618183e+01
-9.489438991158743875e+01,1.467169523391091275e+02
-9.766872820904322339e+01,1.508787978060696275e+02
-9.456791628813246575e+01,1.494534429491396281e+02
-9.643224098528753530e+01,1.500665663130450582e+02
-9.758732990406893748e+01,1.493732060528312786e+02
-9.831899673710009324e+01,1.488398231398129212e+02
-9.637645413710457376e+01,1.487332608877865994e+02
-9.506941079343792467e+01,1.457864012488113019e+02
-9.617939193489124250e+01,1.508548320388929653e+02
-9.790537889411629635e+01,1.484782647636976378e+02
-9.638560583082927735e+01,1.468288944508940688e+02
-9.873828025971877764e+01,1.457803474816666949e+02
-9.526507311133855183e+01,1.478430551941191027e+02
-9.647151939802664344e+01,1.467174673267057585e+02
-9.448558236263953347e+01,1.457908729151174043e+02
-9.665726814860656191e+01,1.487198919818480363e+02
-9.720580487322385466e+01,1.476622091973080728e+02
-9.649170805797801620e+01,1.486223223826850131e+02
-9.650504884147434836e+01,1.503187409290648020e+02
-9.713921275059702509e+01,1.506661839211155325e+02
-9.713835300432852193e+01,1.500182563547671748e+02
-9.564742375566623878e+01,1.512704125002581179e+02
-9.573298035514700643e+01,1.472568532451311967e+02
-9.618682884973064517e+01,1.496501794007389492e+02
-9.809271362004115247e+01,1.463624674311390947e+02
-9.722811298193825280e+01,1.483700247718565208e+02
-9.748013507284980506e+01,1.466744201898634117e+02
-9.607072552810949162e+01,1.463381043229973670e+02
-9.539097334802521289e+01,1.487721492415687123e+02
-9.657093003587958435e+01,1.473965607278870493e+02
-9.613031073958433126e+01,1.495858745914880501e+02
-9.653091765202167096e+01,1.461893150034815392e+02
-9.663566946473021346e+01,1.475301210892410495e+02
-9.662052586439905610e+01,1.469981116161553700e+02
-9.730544253249193787e+01,1.488205750964143590e+02
-9.616591775445721169e+01,1.482889205332053280e+02
-9.829486820821530557e+01,1.496881001395207420e+02
-9.695162240880317484e+01,1.469942428930138760e+02
-9.691475489266180432e+01,1.500443529089868662e+02
-9.674687649698320513e+01,1.486369437262478073e+02
-9.564224550386251167e+01,1.507503386553243843e+02
-9.481582395164728894e+01,1.507245265285119444e+02
-9.402144042060982088e+01,1.429461165991176301e+02
-9.731155110661960350e+01,1.492771861571077068e+02
-9.629683052568449853e+01,1.463618365963100132e+02
-9.729050346419431605e+01,1.495253321729935578e+02
-9.729334113607974643e+01,1.454646908279412401e+02
-9.536932497893882044e+01,1.468658636132144863e+02
-9.617252824008626533e+01,1.443165034370786941e+02
-9.795575996740900848e+01,1.484481097650724450e+02
-9.734549683915633977e+01,1.458610819122769158e+02
-9.726452805261972401e+01,1.486053338654954814e+02
-9.601371683300595805e+01,1.512622561250161937e+02
-9.682054949210680661e+01,1.500214610176452368e+02
-9.649708148346253722e+01,1.480922436984342596e+02
-9.544882752237725754e+01,1.436184605584471115e+02
-9.694820990841650143e+01,1.457543437187204063e+02
-9.654977000818163901e+01,1.499124789059830221e+02
-9.649005584028705584e+01,1.481156907099112345e+02
-9.643928588691329651e+01,1.501981609727159537e+02
-9.701225141504659177e+01,1.487264328132202422e+02
-9.753327134067916404e+01,1.478732595583994964e+02
-9.795062845719881750e+01,1.500281231776061759e+02
-9.795009848299041266e+01,1.493423826839403432e+02
-9.499055370829367462e+01,1.506714050613588540e+02
-9.616023486630592743e+01,1.510674687093622879e+02
-9.605876087077977843e+01,1.458500082672383371e+02
-9.253218866684582622e+01,1.456604097999266116e+02
-9.764771103008139619e+01,1.470850399296370767e+02
-5.353824639374039407e+01,-6.897141270678196179e+01
-5.155111040588523963e+01,-7.785247812692183800e+01
-3.325042127323692398e+01,-5.215765244386513189e+01
-5.996946180853027641e+01,-7.518560399913157255e+01
-4.684370442150871128e+01,-6.174248270286192763e+01
-9.759207583683087250e+01,1.463924032612001724e+02
-9.855527023641342055e+01,1.504055904054385451e+02
-9.913127090541574660e+01,1.480971183750501439e+02
-9.632563422766494909e+01,1.453920388747731920e+02
-9.663495838661471282e+01,1.514480910260544420e+02
-9.588076524749017437e+01,1.476147128546039085e+02
-9.726296606855422056e+01,1.517360153208589111e+02
-9.663706886140184338e+01,1.501496580784572927e+02
-9.723534409305437975e+01,1.546420499047168846e+02
-9.571159116811909939e+01,1.490266102729237048e+02
-9.718032298215842957e+01,1.501256870133468055e+02
-9.621369167285796209e+01,1.491023225137456052e+02
-9.800373965714636881e+01,1.489584762617406000e+02
-9.805227080743632939e+01,1.492670742228173992e+02
-9.700517451307965189e+01,1.489094603325766570e+02
-9.678379147758435863e+01,1.489338798791931424e+02
-9.429539455049973640e+01,1.459865439521298924e+02
-9.681659575027231313e+01,1.467766606657823161e+02
-9.571185172567859922e+01,1.452390710202311652e+02
-9.625658586350530754e+01,1.448123573088574574e+02
-9.663155983970241891e+01,1.445697590968725308e+02
-9.784041918936043203e+01,1.418873934990791668e+02
-9.663102432841563427e+01,1.502627296797047336e+02
-9.620183046581549036e+01,1.474215090079171091e+02
-9.793753491406211253e+01,1.466602433415523876e+02
-9.779417643767845902e+01,1.507644044260725877e+02
-9.650581364516826000e+01,1.489332731832747072e+02
-9.578749152247375775e+01,1.482704357703149469e+02
-9.307917161447552701e+01,1.446066127411075115e+02
-9.609019434705047047e+01,1.491625162167566430e+02
-9.889918255060781860e+01,1.492744946911992372e+02
-9.574687693889838158e+01,1.489050259884268428e+02
-9.724238887318706759e+01,1.497279624662909043e+02
-9.783869671643444121e+01,1.474876477652221070e+02
-9.606076674051467990e+01,1.494453003097902979e+02
-9.733880172062113445e+01,1.494415922763499793e+02
-9.693586681594274523e+01,1.482017515768055773e+02
-9.675426372775187644e+01,1.470266576692629883e+02
-9.586143099901060793e+01,1.468704071799276392e+02
-9.665489954701715192e+01,1.495668608397455444e+02
-9.571982076851570298e+01,1.506640187184569299e+02
-9.580083119882621645e+01,1.487058768352952427e+02
-8.457886306546245692e+01,1.402699558536983204e+02
-9.458948785815900351e+01,1.514173723571105654e+02
-9.718826253820111560e+01,1.508246274781261604e+02
-9.671088539895254144e+01,1.455727616753585210e+02
-9.540450635742314489e+01,1.508463261355224461e+02
-9.720733778432183669e+01,1.517454883874967493e+02
-9.594243470532579465e+01,1.458294869364066528e+02
-9.666186410683077668e+01,1.479804721190552925e+02
-9.547614216460866032e+01,1.485960710104805855e+02
-9.508740945879219453e+01,1.475467745216480182e+02
-9.645553473995943250e+01,1.449507670787741347e+02
-9.690112787196355271e+01,1.478182517054201810e+02
-9.603951580527773046e+01,1.498629079545793559e+02
-9.709524292119785116e+01,1.497552718076418046e+02
-9.695049346652058375e+01,1.516504671169731466e+02
-4.066020198598760516e+01,-6.006645007850344342e+01
-3.199441973262544892e+01,-5.943342492046509307e+01
-3.662143144026035912e+01,-6.273605943540635366e+01
-5.916007072823872903e+01,-7.665890611231685625e+01
-5.811199727300802209e+01,-6.715423661570645208e+01
-6.200066404092586936e+01,-7.362365862384544357e+01
-9.715991130844119539e+01,1.472878876887559727e+02
-9.789865915262751628e+01,1.484082591402346623e+02
-9.768570001603805508e+01,1.486715115613908722e+02
-9.642777762459586199e+01,1.486524341994995098e+02
-9.394137283989147136e+01,1.448838565758262575e+02
-9.555906994482813843e+01,1.496235007494153422e+02
-9.507549320495323286e+01,1.489057564757328862e+02
-9.603758935141620157e+01,1.485254959805842816e+02
-9.570823941298547766e+01,1.471272133124314792e+02
-9.634763453152932300e+01,1.494223048628150821e+02
-9.751353738697652318e+01,1.492583697667149352e+02
-9.842219279106008401e+01,1.500121877698481967e+02
-9.577156345586226394e+01,1.471200622614685187e+02
-9.526664276322225078e+01,1.472155648680521836e+02
-9.656720045461645441e+01,1.493221890043563462e+02
-9.449371619802698774e+01,1.486399140669090855e+02
-9.499581759038068185e+01,1.494727755840657721e+02
-9.606421329041842228e+01,1.525808991717251217e+02
-9.718043508728401036e+01,1.479556958672625342e+02
-9.521407420794869836e+01,1.469583362609480446e+02
-9.701445102883413085e+01,1.488496179336530929e+02
-9.768617547851357585e+01,1.473633107858529456e+02
-9.420819907172862884e+01,1.459869418846683402e+02
-9.474783792084869560e+01,1.476107077041791911e+02
-9.743292042834391964e+01,1.481122968881361430e+02
-9.709349395243216918e+01,1.487536479446515330e+02
-9.799933107702320001e+01,1.489858562181336765e+02
-9.114232349427797431e+01,1.471111204942786514e+02
-9.371118130930440770e+01,1.484288557111868272e+02
-9.532081034122623464e+01,1.486502078878296231e+02
-9.728452412384885406e+01,1.485723823199609228e+02
-9.535045030144672751e+01,1.494346069300674458e+02
-9.662989994052412612e+01,1.492732590130123072e+02
-9.746720210773553106e+01,1.487810487036607867e+02
-9.390487701854043223e+01,1.473365373645053182e+02
-9.747801252387915838e+01,1.492575986840905387e+02
-9.649213228912779527e+01,1.496397727090258059e+02
-9.713954985259108810e+01,1.495717238709626713e+02
-9.646674209039528591e+01,1.519619635381890248e+02
-9.623844558416048756e+01,1.485885370929557325e+02
-9.591627974126677714e+01,1.503288821584558832e+02
-9.727202654079883359e+01,1.520956182294317500e+02
-9.640830948914693010e+01,1.476973587975281532e+02
-9.389920956556788667e+01,1.475715460854642629e+02
-9.605728198329813949e+01,1.503020457026526913e+02
-7.071971534093580658e+01,-8.778537500696236862e+01
-6.456407293891408017e+01,-7.683221544192407748e+01
-6.763358868967490878e+01,-8.252556579057397812e+01
-5.056716727211926354e+01,-6.058067650587839381e+01
-5.309296700972046779e+01,-7.100239034799214721e+01
-6.404638006906333203e+01,-8.110925399481436671e+01
-5.750049386576759503e+01,-7.909742194090435419e+01
-5.939795903961735490e+01,-7.829485225327451303e+01
-6.564258685530538173e+01,-9.221562703596066513e+01
-4.923990250821073289e+01,-6.765860039903759571e+01
-5.671388945871447618e+01,-7.835399000958864235e+01
-5.861129775174606493e+01,-9.050022373424084776e+01
-5.844437398326659405e+01,-5.844444605571587914e+01
-9.488184000125333739e+01,1.444315602379012944e+02
-9.579659617593337373e+01,1.454385208374720264e+02
-9.540977816290237001e+01,1.449668327390508580e+02
-9.527241308894200245e+01,1.489244091144846607e+02
-9.555617578495994735e+01,1.435650102239461319e+02
-9.439596809793563637e+01,1.481019720149753880e+02
-9.356032565236475307e+01,1.430712204291877470e+02
-9.307212247184391174e+01,1.492221594804622100e+02
-9.459029035728413248e+01,1.434515718258168420e+02
-9.488875823097490070e+01,1.455673119822805290e+02
-9.679349110691087787e+01,1.495305805753647519e+02
-9.416176774231381330e+01,1.438459356825553357e+02
-9.643119306776659982e+01,1.458870579340271263e+02
-9.459990518490063494e+01,1.450770852748641460e+02
-9.365929523379132604e+01,1.463935151489045836e+02
-5.393256659861813773e+01,-8.012437486777962192e+01
-4.799948861902943520e+01,-7.112841121650664888e+01
-1.793739152531761150e+01,-5.823817196409985542e+01
-3.395105478820897815e+01,-6.078044270603845689e+01
-2.282853049615128782e+01,-4.892469630367590838e+01
-1.658847341925811847e+01,-4.867025066441899384e+01
-2.949394420469904077e+01,-5.286573219739923246e+01
-6.191007442800449923e+01,-7.217315159951280634e+01
-4.579462673001950890e+01,-7.678001369088607930e+01
-5.462877292615335278e+01,-7.616997759449390060e+01
-4.430515459556697522e+01,-6.651303011731050674e+01
-5.328887104264944696e+01,-7.483341687183121849e+01
-6.002138287880197254e+01,-7.476681030620783019e+01
-5.905235102887711207e+01,-7.390662159788654151e+01
2.122565118096512293e+01,-4.248904840322092014e+01
-3.066122539806541880e+01,-6.624286208542002896e+01
-6.188540340301200615e+01,-7.328596599945713308e+01
-5.925661392546643214e+01,-7.287981739948754978e+01
-5.999079153580642298e+01,-7.507517116418432579e+01
-5.835685619951280501e+01,-7.031252668255497440e+01
-6.423260200550484456e+01,-7.752644860831703966e+01
-6.009258553723799423e+01,-7.505666957088999425e+01
-5.572015283945389541e+01,-7.329075986876490845e+01
-5.903606660477760215e+01,-7.224554825589591189e+01
-5.897089374668846773e+01,-7.190791309376061236e+01
-5.134290770550967409e+01,-8.161201093468096701e+01
-2.602721175032851164e+01,-4.947077642833815503e+01
-2.912712933756738209e+01,-6.303467142588925043e+01
-5.704067463780668845e+01,-6.130610500268350194e+01
-4.315486375845983247e+01,-6.252035099855628175e+01
-2.285985321339553522e+01,-5.494269120131422568e+01
-5.282017390461447093e+01,-6.702475527021057644e+01
-3.367747431279130410e+01,-5.862201150022742979e+01
-4.516734870405619517e+01,-6.717073530285078675e+01
-4.364641389634014246e+01,-5.896568033809231224e+01
-4.026371483714470401e+01,-6.146828038824913421e+01
-2.453135959712393799e+01,-6.062937787854332328e+01
-3.904952684684106856e+01,-6.432077544392738844e+01
-3.229386164612109411e+01,-6.191132236376019193e+01
-1.139473019036999091e+01,-5.341192015470830512e+01
-4.373987642775371398e+01,-6.858544411285244280e+01
-5.011965619679087780e+01,-6.962416975296174826e+01
-4.265771753339307537e+01,-7.464756735471546278e+01
-5.397007659098090926e+01,-6.773112038796502077e+01
-5.337518155684460197e+01,-7.178363549580535619e+01
-5.682050001937123085e+01,-6.773251111109405542e+01
-4.204534268429748778e+01,-6.512658087124094664e+01
-3.869137873522369375e+01,-6.242620789625468092e+01
-3.226713655232486389e+01,-6.636894867360864225e+01
-3.400129932460486515e+01,-6.653788404057841888e+01
-5.729317874756416984e+01,-7.178887937102915373e+01
-5.578679734540219215e+01,-8.242935943968753065e+01
-5.294721157370781839e+01,-7.417911182168356277e+01
-1.618880131984379034e+01,-6.283300053868273949e+01
1.058550796689305429e+02,-2.118990806689978612e+01
5.065590223725374130e+01,-3.909301494751110795e+01
-4.375964770626909939e+01,-6.828028088132174389e+01
-4.696728122962065299e+01,-6.928257568288542245e+01
-7.253997159976026410e+01,-9.253858217273197795e+01
-7.909434147956568495e+01,-5.450471469592631024e+01
-7.885060740967708171e+01,-7.370142096218097549e+01
-6.469616745309183159e+01,-8.223657069636260530e+01
-7.080414457491791325e+01,-4.763694719256640298e+01
-6.368237769174352536e+01,-6.277208266167367867e+01
-6.954392092168497186e+01,-5.289650424634735515e+01
-4.749557902461318548e+01,-3.776362852780265911e+01
-5.787924015895838892e+01,-5.065052708026062334e+01
-5.273361185417867603e+01,-4.215026407281967380e+01
-6.581262695219055558e+01,-5.874210355914429726e+01
-6.428655200093427879e+01,-5.577340788373758329e+01
-7.460669757919899325e+01,-7.497758033378377718e+01
-4.958602399937576877e+01,-5.478626699407707434e+01
-6.424647313982286789e+01,-5.825485487872862223e+01
-5.624316842081448442e+01,-5.075812674338443031e+01
-7.795003826598670571e+01,-4.523583788361388258e+01
-6.868333898379151492e+01,-5.085314131118467174e+01
-2.808357235346947789e+01,-3.655800951820983613e+01
-7.287795455298461889e+01,-5.626154921627704653e+01
-4.747103166736482649e+01,-4.809329047381400812e+01
-3.304369910080028205e+01,-2.418318260938775666e+01
-6.768189343315978590e+01,-6.108232457547396166e+01
-5.774310199556940404e+01,-1.992820025752439861e+01
-6.151767990438909806e+01,-4.401741579900411239e+01
-3.031112613121275245e+01,-5.580588815999716701e+01
-5.406435419107324947e+01,-6.920149905169226656e+01
-5.179487496961202453e+01,-7.648988559412735810e+01
-1.231472356333621931e+01,-5.470416969513073013e+01
-6.847741817168231648e+01,-8.904524035285344041e+01
-4.542166822546857929e+01,-7.642500570230883739e+01
-4.142176123096474782e+01,-6.264594578194585495e+01
-2.685931669514860687e+01,-5.912204430483532036e+01
-3.308203296436595764e+01,-6.034681540149214385e+01
-5.903967646218845289e+01,-8.819492191386343904e+01
-6.161140480233655836e+01,-7.840996499469468972e+01
-6.048012649313974265e+01,-8.306816158156817664e+01
-5.495422474800508184e+01,-6.584905824772519622e+01
-5.963563835072145736e+01,-6.372805466096161098e+01
-5.359253862853692141e+01,-7.306086720541225077e+01
-3.810998400467100566e+01,-6.168435784968096414e+01
-4.656530957453331609e+01,-6.493682757314049070e+01
-4.124586555508971486e+01,-6.327883031949333770e+01
-2.483350408672285070e+01,-4.290839067002791296e+01
-1.951471997817985127e+01,-4.250832864670915967e+01
-2.359574818500420079e+01,-4.076744469301845442e+01
-3.761252346438806882e+01,-5.286747367315562940e+01
-5.451394973674914013e+01,-6.264460742005761063e+01
-5.040003158956009344e+01,-5.852944168762194010e+01
-5.447248894573547062e+01,-6.209442518709622760e+01
-5.856890456789953703e+01,-7.535473309094527394e+01
-2.704583541101141719e+01,-6.118810808303086901e+01
-4.484919409018880998e+01,-7.256615749215157507e+01
-6.641735338798653743e+01,-8.296670475913126097e+01
-4.923058237219728284e+01,-6.915889512669176042e+01
-4.694556558546840108e+01,-7.114017628527292914e+01
-4.309723488032278738e+01,-6.813622214167858715e+01
1.188662611809718328e+02,-1.474645246881166294e+01
6.765000213731092060e+01,-3.354449859467828787e+01
9.964460489994206682e+01,-2.118373464567578779e+01
-2.721534458839430570e+01,-5.177551564503396264e+01
-4.604146036551862409e+01,-7.354344430865199911e+01
-4.468341355794859027e+01,-6.322812881857019107e+01
-6.199704807257401740e+01,-4.306095874064142492e+01
-7.605953573360194753e+01,-5.750072978268747903e+01
-6.351533104778756922e+01,-4.852565906391976114e+01
-7.008209165573077826e+01,-5.900701885440087580e+01
-3.296479641432873819e+01,-3.687713840854470959e+01
-5.445086535220376334e+01,-4.917515341570751986e+01
-7.922812885600319532e+01,-7.261249186936163369e+01
-7.929653991320034834e+01,-5.336050260173684734e+01
-7.986161208443101600e+01,-6.482874768961990242e+01
-7.479922947171492353e+01,-7.986908981375751182e+01
-4.712214224165685295e+01,-3.746917502923945165e+01
-6.122244861556282558e+01,-5.479745412503968538e+01
-6.080045349470200478e+01,-5.418153419446729657e+01
